year_weeks,other_יהודה ושומרון,other_מחוז הדרום,other_מחוז המרכז,other_מחוז הצפון,other_מחוז חיפה,other_מחוז ירושלים,other_מחוז תל אביב,אבטיחים_other,אבטיחים_יהודה ושומרון,אבטיחים_מחוז הדרום,אבטיחים_מחוז המרכז,אבטיחים_מחוז הצפון,אבטיחים_מחוז חיפה,אבטיחים_מחוז תל אביב,אשכוליות_other,אשכוליות_יהודה ושומרון,אשכוליות_מחוז הדרום,אשכוליות_מחוז המרכז,אשכוליות_מחוז הצפון,אשכוליות_מחוז חיפה,אשכוליות_מחוז ירושלים,אשכוליות_מחוז תל אביב,בטטות_other,בטטות_מחוז הדרום,בטטות_מחוז המרכז,בטטות_מחוז הצפון,בטטות_מחוז חיפה,בטטות_מחוז תל אביב,בצלים_other,בצלים_יהודה ושומרון,בצלים_מחוז הדרום,בצלים_מחוז המרכז,בצלים_מחוז הצפון,בצלים_מחוז חיפה,בצלים_מחוז ירושלים,בצלים_מחוז תל אביב,גזרים_other,גזרים_מחוז הדרום,גזרים_מחוז המרכז,גזרים_מחוז הצפון,גזרים_מחוז חיפה,גזרים_מחוז ירושלים,גזרים_מחוז תל אביב,חסה_other,חסה_יהודה ושומרון,חסה_מחוז הדרום,חסה_מחוז המרכז,חסה_מחוז הצפון,חסה_מחוז חיפה,חסה_מחוז ירושלים,חסה_מחוז תל אביב,חצילים_other,חצילים_יהודה ושומרון,חצילים_מחוז הדרום,חצילים_מחוז המרכז,חצילים_מחוז הצפון,חצילים_מחוז חיפה,חצילים_מחוז ירושלים,חצילים_מחוז תל אביב,כרוב_other,כרוב_יהודה ושומרון,כרוב_מחוז הדרום,כרוב_מחוז המרכז,כרוב_מחוז הצפון,כרוב_מחוז חיפה,כרוב_מחוז ירושלים,כרוב_מחוז תל אביב,לימונים_other,לימונים_מחוז הדרום,לימונים_מחוז המרכז,לימונים_מחוז הצפון,לימונים_מחוז חיפה,לימונים_מחוז תל אביב,לפת_other,לפת_יהודה ושומרון,לפת_מחוז הדרום,לפת_מחוז המרכז,לפת_מחוז הצפון,לפת_מחוז חיפה,לפת_מחוז תל אביב,מלונים_other,מלונים_יהודה ושומרון,מלונים_מחוז הדרום,מלונים_מחוז המרכז,מלונים_מחוז הצפון,מלונים_מחוז חיפה,מלונים_מחוז ירושלים,מלונים_מחוז תל אביב,מלפפונים_other,מלפפונים_יהודה ושומרון,מלפפונים_מחוז הדרום,מלפפונים_מחוז המרכז,מלפפונים_מחוז הצפון,מלפפונים_מחוז חיפה,מלפפונים_מחוז ירושלים,מלפפונים_מחוז תל אביב,סלק_other,סלק_יהודה ושומרון,סלק_מחוז הדרום,סלק_מחוז המרכז,סלק_מחוז הצפון,סלק_מחוז חיפה,סלק_מחוז ירושלים,סלק_מחוז תל אביב,עגבניות_other,עגבניות_יהודה ושומרון,עגבניות_מחוז הדרום,עגבניות_מחוז המרכז,עגבניות_מחוז הצפון,עגבניות_מחוז חיפה,עגבניות_מחוז ירושלים,עגבניות_מחוז תל אביב,ענבים_other,ענבים_יהודה ושומרון,ענבים_מחוז הדרום,ענבים_מחוז המרכז,ענבים_מחוז הצפון,ענבים_מחוז חיפה,ענבים_מחוז תל אביב,פומלית_other,פומלית_מחוז הדרום,פומלית_מחוז המרכז,פומלית_מחוז הצפון,פומלית_מחוז חיפה,פומלית_מחוז תל אביב,פלפלים_other,פלפלים_יהודה ושומרון,פלפלים_מחוז הדרום,פלפלים_מחוז המרכז,פלפלים_מחוז הצפון,פלפלים_מחוז חיפה,פלפלים_מחוז ירושלים,פלפלים_מחוז תל אביב,צנון_other,צנון_יהודה ושומרון,צנון_מחוז הדרום,צנון_מחוז המרכז,צנון_מחוז הצפון,צנון_מחוז ירושלים,צנון_מחוז תל אביב,צנונית_other,צנונית_יהודה ושומרון,צנונית_מחוז הדרום,צנונית_מחוז המרכז,צנונית_מחוז הצפון,קולורבי_other,קולורבי_יהודה ושומרון,קולורבי_מחוז הדרום,קולורבי_מחוז המרכז,קולורבי_מחוז הצפון,קולורבי_מחוז חיפה,קולורבי_מחוז ירושלים,קולורבי_מחוז תל אביב,קישואים_other,קישואים_יהודה ושומרון,קישואים_מחוז הדרום,קישואים_מחוז המרכז,קישואים_מחוז הצפון,קישואים_מחוז חיפה,קישואים_מחוז ירושלים,קישואים_מחוז תל אביב,קלמנטינות_other,קלמנטינות_יהודה ושומרון,קלמנטינות_מחוז הדרום,קלמנטינות_מחוז המרכז,קלמנטינות_מחוז הצפון,קלמנטינות_מחוז חיפה,קלמנטינות_מחוז תל אביב,"תפו""א_other","תפו""א_יהודה ושומרון","תפו""א_מחוז הדרום","תפו""א_מחוז המרכז","תפו""א_מחוז הצפון","תפו""א_מחוז חיפה","תפו""א_מחוז ירושלים","תפו""א_מחוז תל אביב",תפוזים_other,תפוזים_מחוז הדרום,תפוזים_מחוז המרכז,תפוזים_מחוז הצפון,תפוזים_מחוז חיפה,תפוזים_מחוז תל אביב,תפוחים_other,תפוחים_מחוז הדרום,תפוחים_מחוז המרכז,תפוחים_מחוז הצפון,תפוחים_מחוז חיפה,תפוחים_מחוז תל אביב
2020-03-23/2020-03-29,37.1029,6882.483,5176.0225,3448.0696,935.63116,0.25203252,284.21655,0.9834179,0.0032811256,17.6916,5.2006545,2.0190525,0.46331674,0.008497709,2098.094,58.44082,2730.4817,2184.4407,3957.5767,464.94345,0.6293022,215.9681,1609.2599,710.7674,2175.0613,1.2529094,232.74591,7.8341823,1450.1064,2.0251486,2194.0593,316.85138,4829.122,216.66609,0.013636141,0.8467492,3872.2388,9326.504,1930.3146,13670.259,294.34918,4.0440574,3.5032516,2174.474,6.0018187,4227.8716,904.22986,202.87328,32.899998,0.029668301,2.2220967,4.4723926,0.049032398,328.2411,58.972134,16.926655,232.61343,0.0001599546,0.5073698,2711.1807,61.412437,4997.567,2822.7598,2707.2468,85.58578,0.029456953,145.38853,2058.579,3754.8674,2143.2993,1147.1937,776.42816,30.597082,1409.0607,80.63906,708.2071,1.1719811,1643.8473,0,11.463977,0.6422744,0.1474521,63.818222,10.07607,4.790606,0.028462784,0.00039714403,0.17300336,817.3318,0.5627202,783.1755,9375.203,95.680786,1069.0773,0.0042776666,115.39661,4584.582,458.63464,8362.305,59.016212,32705.42,71.98438,0.21434462,5.215905,3251.2378,16.042353,26956.318,1655.6725,3472.1416,949.7695,0.26427156,293.9828,0.81941617,0.07654811,68.27002,4.5503216,3.571157,0.06559783,0,812.99164,891.11694,846.4501,483.63693,87.779396,79.21432,221.16248,84.322845,8848.1875,650.03766,25.844803,327.71936,0.105124645,0,765.173,27.766926,731.3872,105.169106,1998.109,0,42.43679,3491.2073,6.1423535,6961.394,8.548954,284.23062,23.922695,0.2785474,1862.7249,532.59155,10528.346,113.35852,0.035376746,1.8204162,15.992319,0,716.7219,355.5398,7.4684134,30.48337,0.007902496,0.97234696,7992.451,36.04865,12256.091,8321.374,6997.57,1043.5048,85.30628,1484.9373,0,6809.7314,11340.838,183.03148,762.5061,0,11.758504,3004.8193,2072.6807,1183.0961,141.14767,251.81403,301.13226,243.23466,0.61402196,13.257495,14.034651,0.8670576,0.3315049
2020-03-30/2020-04-05,65.70465,16291.497,4432.187,3693.3096,896.06866,1.0826498,275.0606,0.23346777,0.0014914108,10.500466,0.38511196,1.8777959,0.09121023,0.0016904782,2151.5771,47.47516,2778.4644,1660.8667,3763.9272,395.37457,6.0536156,185.58414,1731.3488,1162.6237,2973.217,6.967276,318.15326,10.821576,1721.1516,4.150807,2910.2468,786.52045,3608.1016,240.16772,0.28096148,0.80461884,6307.6494,15075.048,1828.571,16575.707,70.01548,0.4526166,1.1089793,535.78906,6.577955,2669.3728,479.20486,97.780205,19.500813,0.012688391,1.3309506,85.987724,4.0378532,1062.3041,453.0712,229.38568,972.20496,0.015548121,0.41130757,856.0664,29.732628,2606.75,660.82294,509.52164,22.409231,1.2361785,38.467854,1557.6292,4045.4668,1202.3805,805.03217,98.78022,19.399733,3345.7466,293.5869,1668.619,1.0410649,3098.423,0,22.8096,0.6586467,0.23185223,64.93976,7.661006,4.556197,0.024203936,0.003820355,0.14866391,153.68124,2.112763,1902.9323,17020.506,217.28758,2170.781,0.09825642,660.0413,1891.381,18.354757,3423.2566,18.051535,12513.4795,24.626047,0.84681404,1.8031363,741.60205,0.8189448,6101.23,1133.9117,370.78973,564.6925,0.56545335,17.376633,0.059819896,0.008568483,4.9454465,0.41308457,1.1561185,0.003971071,0,1886.6602,2051.995,1456.3694,459.97195,74.64508,154.03899,910.6676,532.3803,11892.137,1984.4928,369.91504,1118.9926,4.060478,0,369.5085,20.5599,350.46625,15.105401,894.8782,0,9.753708,3913.8167,10.558167,7083.729,7.105606,295.5128,665.15845,3.199776,8367.027,2795.7092,12256.968,108.136925,0.571691,14.7876425,16.399992,0,729.3175,270.32285,61.25115,25.922201,0.07601862,0.83554983,8196.177,56.682503,12471.472,6326.868,3059.0183,887.3665,383.9471,2815.1343,0,8909.407,2173.0862,146.34442,842.51544,0,78.96116,1880.349,1287.0243,548.91223,52.647827,130.6703,278.06696,155.28273,0.20512216,3.564004,22.858854,1.058522,0.1045883
2020-04-06/2020-04-12,50.771385,10632.152,2776.3374,1919.979,804.7961,1.0739881,27.677534,63.173595,0.0686096,67.78494,282.62683,123.2685,11.529969,0.15208626,323.79416,8.874475,143.64778,251.6767,703.97754,20.22348,0.015442764,23.972927,1138.0892,801.7399,774.594,40.46002,104.17989,6.1059175,3960.499,3.4136493,2637.1934,684.0949,2604.4143,68.11559,0.2787136,0.5965816,3048.5544,7643.4155,100.97317,11021.864,62.88378,0.14966756,0.46006456,255.53314,4.649068,471.77863,402.6683,7.232064,13.427394,0.009649671,0.54485804,172.1988,51.642635,964.7818,394.94797,235.83566,1215.123,0.021463862,1.0562437,804.4132,34.703197,2569.6472,625.24927,3349.0474,213.41118,0.44758072,31.02689,96.72189,1076.5137,148.51219,70.5256,6.9563046,3.889128,550.39386,6.8362556,52.161976,0.1724468,425.9363,0,3.2208316,7.515441,14.968316,1954.5731,400.93973,170.93552,1.5172461,0.3166311,69.44379,57.50705,1.2055291,1405.8741,7872.8335,46.201866,1439.6768,0.07197415,260.25717,1176.6234,14.1831045,2234.086,547.5234,6505.164,22.11764,12.046042,0.96284276,646.1432,44.172035,3981.783,994.7933,269.96487,710.32385,0.7856116,12.995471,0.15567589,0.09238161,13.501562,0.2786817,2.5142014,0.01492004,0,177.2785,214.64043,158.10707,137.19148,47.032032,12.423992,474.69727,685.98004,2769.656,1041.6038,455.31036,551.09265,0.82257897,0,32.048637,9.634033,60.85197,12.913624,111.57685,0,0.25072265,2044.4417,421.2051,2330.869,4.450976,153.62315,146.02899,3.2403395,12452.053,2295.0647,8350.486,783.3555,3.0544744,10.348426,12.60868,0,265.36435,209.26926,12.482617,114.33998,0.0931964,0.55140054,250.88995,30.224564,400.4907,195.01018,286.37003,66.56125,10.088132,2035.31,0,6757.421,1581.9908,88.41561,578.68805,0,194.30418,90.75884,65.16878,26.677738,12.827676,9.10569,128.70064,41.537777,0.20488818,2.2156856,18.187737,1.4550847,0.08547792
2020-04-13/2020-04-19,82.985344,14566.201,3803.6204,2630.3977,1102.5823,0.59593123,201.22446,30.582438,0.11214177,32.814835,136.82022,59.674503,5.581682,0.07362523,443.60263,14.505247,196.79951,344.8007,964.4594,27.706465,0.008568843,32.843266,1860.196,1310.4363,1266.0664,66.13153,170.28104,9.980067,5425.941,5.5795765,3612.9946,937.2199,3568.0833,93.31934,0.15465178,0.8173251,4176.5635,10471.589,138.33469,15100.127,86.15169,0.08304713,0.6302951,417.66647,7.59886,771.1177,658.1575,11.820739,21.946953,0.0063880263,0.89056563,235.91486,84.40938,1321.7637,541.0844,323.09827,1664.7391,0.011909811,1.4470695,2530.7556,130.25604,8084.327,1967.09,1958.4896,297.25818,0.57031345,97.613434,132.51039,1474.8391,203.46385,96.621086,9.530237,5.3281584,2851.5186,62.28571,270.244,0.8934228,2206.7202,0,16.68667,10.645899,25.29637,2768.7236,567.9459,242.13646,2.1492345,0.18165739,98.36969,78.785484,1.9704257,1926.0659,10785.895,63.297222,1972.3778,0.0399368,356.5561,1611.991,23.182156,3060.7283,26.002756,8912.169,30.301493,6.6840653,1.3191084,885.2263,72.198784,5455.1,1362.883,369.8561,973.15393,0.43591782,17.803988,0.21327826,0.1509969,18.497343,0.38179803,3.444493,0.020440655,0,242.8741,294.0605,216.60896,187.95432,64.43461,17.021044,650.3421,1121.2278,3794.4648,1427.0121,623.78174,755.0049,0.45642972,0,175.06866,23.906359,174.19383,17.013578,370.5027,0,1.3695928,2800.913,52.05243,3193.3254,6.097903,210.46593,146.95398,3.8903637,7201.4805,2309.6023,8403.381,788.31744,0.30292487,10.413968,17.274076,0,363.55298,286.7019,17.10137,156.64742,0.051712576,0.7554266,1426.9774,49.40177,2277.856,1109.1521,1628.776,378.57773,57.377903,3555.9492,0,4945.759,1157.8585,64.71135,423.5416,0,142.21117,124.34092,89.282166,36.548893,17.5741,12.47493,176.32173,56.907364,0.28069982,3.035522,24.917467,1.993486,0.117105946
2020-04-20/2020-04-26,109.5347,22937.89,5989.696,4142.1763,1736.2753,2.3170316,59.711792,136.29135,0.14801908,146.23991,609.74194,265.9407,24.874872,0.3281124,698.55676,19.145882,309.90717,542.96985,1518.7683,43.63034,0.033316378,51.719437,2455.3252,1729.6819,1671.117,87.28887,224.75876,13.17297,8544.413,7.3646407,5689.505,1475.8733,5618.7817,146.95328,0.60129946,1.2870706,6576.976,16489.967,217.84053,23778.682,135.6661,0.3228943,0.99254787,551.2898,10.029947,1017.82,868.7207,15.602524,28.968397,0.020818293,1.1754822,371.50348,111.41432,2081.4302,852.06476,508.79428,2621.5186,0.046306353,2.2787504,3985.2666,171.92863,12730.677,3097.643,3084.1016,468.10297,2.2174294,153.71533,208.66881,2322.4814,320.40173,152.15263,15.007599,8.390443,1187.4253,14.748606,112.53483,0.37203845,918.91846,0,6.9486547,16.213884,32.292797,4216.81,864.99146,368.778,3.2733219,0.6831032,149.81873,124.06629,2.6008205,3033.0398,16984.914,99.67638,3105.9673,0.15527773,561.4815,2538.4568,30.598774,4819.8325,1181.2324,14034.294,47.71682,25.988241,2.0772464,1393.996,95.29722,8590.331,2146.1772,582.425,1532.46,1.6948855,28.036562,0.3358567,0.19930495,29.128414,0.6012307,5.424163,0.03218863,0,382.46246,463.06744,341.1018,295.9783,101.46745,26.803648,1024.1167,1479.9403,5975.2783,2247.1643,982.2912,1188.933,1.7746395,0,69.14209,20.784561,131.28265,27.859983,240.71703,0,0.5409115,4410.695,908.71216,5028.633,9.60258,331.42813,80.03679,1.7759922,6824.8213,1257.8982,4576.7974,429.348,0.6518158,5.671852,27.202093,0,572.49976,451.4796,26.930124,246.67822,0.20106281,1.189597,541.2725,65.206764,864.0227,420.71692,617.81757,143.5999,21.764238,5599.679,0,7788.254,1823.3208,101.90326,666.96594,0,223.94496,195.80405,140.59578,57.554836,27.674551,19.644709,277.66006,89.61408,0.4420278,4.7801423,39.238407,3.1392138,0.18441088
2020-04-27/2020-05-03,49.09453,13367.208,3336.048,2808.5215,3263.4927,90.845825,1300.4628,1697.1555,3.18702,2601.2034,88.9645,2487.4292,447.1388,5.8979897,675.8587,4.940533,272.59622,407.66162,1949.1425,47.213993,0.29819134,55.96753,1287.4552,1861.156,385.34177,16.842276,64.17431,3.7612123,5319.4463,2.8991864,3220.2683,713.0217,13542.872,102.32717,2.1996393,0.8962186,1755.1343,4000.6965,271.00418,16864.104,229.94989,0.7971242,0.76435053,218.3677,0.8881652,2403.3396,155.72571,851.43567,12.833962,0.07628459,0.520778,3009.118,1.2837206,5039.3965,1760.8682,1006.40295,8290.284,1.140795,58.82407,2175.7634,25.034954,6385.7524,1453.9082,8327.67,285.84015,3.2792304,93.86398,137.37367,1845.5623,82.86047,93.85866,185.8328,6.1781535,1391.907,6.796877,265.91293,0.9609085,2684.4016,0,9.110268,4.8063226,0.560506,249.48782,84.757164,51.191673,0.23825778,0.4112446,1.0415083,184.61009,0.55196977,2194.1848,17267.746,305.43338,2764.306,1.1430174,988.0039,2538.2412,234.39302,4381.557,76.687584,21485.834,53.36572,16.421247,13.912891,561.3773,0.263928,12983.054,1831.1249,1365.9207,647.2268,18.610495,501.0031,0.29212564,0.027017895,23.033836,0.24808645,2.1046498,0.031314507,0,117.46708,129.30211,81.29826,193.90582,34.856354,9.207656,387.7556,59.99806,4730.0537,660.2582,295.039,391.27585,6.215876,0,499.341,27.155619,451.70572,15.9503565,1015.3347,0,14.718227,3448.6978,3.0821369,6507.975,4.7784977,908.0049,2710.0522,3.9483666,5791.576,922.5317,10574.281,453.8405,3.561403,5.995403,15.797628,0,670.0417,203.4686,12.195906,40.321262,1.0802003,0.77271104,1349.9429,4.620328,4372.4907,1817.3221,3945.3784,894.0341,135.50151,11986.677,0,5139.0103,2099.233,106.03126,1106.7799,0,179.88795,623.769,407.2008,142.2834,48.437836,69.99648,292.3616,2072.0146,1.4896104,4.261239,59.473778,10.690956,0.6280326
2020-05-04/2020-05-10,44.43938,13605.592,740.77893,3054.2493,661.1706,23.93471,510.10144,5156.8315,4.014243,8677.494,1161.1411,5478.7803,296.90546,17.690546,68.40688,1.1391147,30.291574,23.057667,229.96646,1.044303,0.0857431,5.591821,1308.872,618.38495,218.91872,25.297733,14.257326,3.7745602,6451.9067,6.1398745,4288.177,483.27707,11907.048,27.122213,7.579371,1.073026,2128.787,5327.4165,183.68336,14827.113,60.949165,2.7466812,0.91514224,73.19091,0.8090387,884.38885,50.014847,28.075392,0.94002926,0.07263823,0.17230383,175.41963,1.2729106,2408.3254,428.3266,396.42267,788.6051,1.4107337,25.275831,721.04144,18.899313,2323.38,88.71338,2000.5258,46.756245,3.0873163,30.705904,53.272717,1331.4249,17.956451,60.062263,15.748376,2.3650126,221.92468,1.6747233,46.54716,0.31729022,734.7338,0,1.4338384,3.5061402,4.2426944,910.1627,157.38354,123.30536,0.17300978,3.8821423,35.769165,223.91219,1.5250629,2921.8225,21673.068,148.7475,2451.412,3.938537,1182.9178,3078.6035,647.6152,13799.791,537.4625,18890.592,14.144803,56.583313,16.657625,1055.918,1.1308677,19143.096,1924.709,3982.873,266.03888,99.44769,930.23016,1.0660543,0.38435942,92.28573,0.17307565,5.5675087,0.024972823,0,85.0798,17.238476,32.905106,101.80578,5.5170145,6.5831413,464.00595,1625.0283,6214.266,441.51917,723.1735,102.32005,21.131348,0,60.18976,10.992964,114.07216,10.517256,171.9088,0,0.51988506,3512.2996,439.6498,4369.398,3.238809,798.3283,863.40247,6.2280087,7661.215,356.9722,5307.659,68.67471,28.792387,4.0980177,66.30178,0,497.44788,477.20236,354.18863,146.95818,12.879451,3.201283,106.36827,17.376177,378.25528,80.02007,446.4302,15.394348,10.53931,16994.717,0,19095.342,3970.2822,260.13248,818.5842,0,600.98706,26.24867,323.44525,3.345878,5.7364316,0.64368296,67.22313,616.04047,1.8998187,2.7662327,50.081562,2.7140014,0.72017336
2020-05-11/2020-05-17,36.82611,10026.826,2502.3928,2106.6895,2447.9663,69.648994,975.4852,1630.2881,2.8807034,2351.192,80.41378,2248.353,404.16257,5.331113,538.77527,3.7059257,204.47614,305.78952,1462.0638,35.41552,0.22861516,41.981594,1026.3225,1396.0647,289.04727,12.633495,48.13754,2.8213098,1274.1116,0.65341055,725.77893,160.69931,3052.2634,101.4067,1.6864034,0.20198758,1399.143,3000.9504,203.28192,12649.869,172.48685,0.6111334,0.57334435,174.0765,0.66621846,1802.76,116.81082,638.6672,9.626837,0.058485307,0.39063907,2398.7805,0.96292716,3780.0825,1320.8381,754.9091,6218.5938,0.8746166,44.124268,1734.4564,18.778875,4789.9927,1090.5857,6246.637,214.41048,4.5970078,70.40796,109.51036,1384.3678,62.154156,70.40396,139.39433,4.634273,1109.5885,30.35191,199.46295,0.7207837,2013.5864,0,6.8336716,3.8314629,0.42043927,187.14238,63.576874,38.399204,0.1787187,0.31529012,0.78124225,147.1659,0.42702547,1697.5076,13359.001,236.29527,2138.5757,0.9038128,764.35864,2023.4135,175.81967,3286.6335,274.8747,16116.659,40.02997,12.589723,10.436149,447.5142,0.19797416,9738.67,1373.5376,1024.5862,485.48862,14.268157,375.8054,0.23287424,0.020266296,17.277824,0.18609126,1.5787112,0.023489224,0,364.3796,87.716,237.2959,149.00072,21.905157,26.875612,309.1077,45.004906,3548.043,495.2638,221.3106,293.49844,4.7655425,0,148.96277,20.369604,126.79641,4.47736,285.0103,0,1.6727196,2749.1992,2.3119307,4881.673,3.5843816,681.1001,2248.9866,3.0831711,4522.4844,720.3795,8257.168,354.39154,2.842421,4.6816454,12.593418,0,502.60245,152.62306,9.148227,30.245237,0.8281601,0.5796156,1489.5752,4.797242,4539.912,1886.9022,4096.4414,546.90497,140.68988,16755.861,0,9090.928,3713.547,187.56969,1957.8977,0,318.22244,497.2508,305.44385,106.72767,36.333523,52.504765,219.30226,198.1931,0.9754505,1.1071151,38.94555,7.0008216,0.41125846
2020-05-18/2020-05-24,77.170364,9105.044,1286.3856,5303.7983,2382.318,41.563362,2030.0625,3838.2446,2.987808,5807.095,864.23944,4077.8723,1069.8065,30.175924,50.91532,0.8478452,20.271502,17.161861,171.16446,3.7628207,0.06381873,9.538339,974.1958,413.8311,162.9416,18.82915,51.371857,6.438517,4802.173,4.569918,2869.7053,359.7042,8862.451,97.72651,5.6413383,1.8303304,1584.4602,3565.175,136.71587,11035.864,219.61137,2.0443594,1.5610183,54.47611,0.602169,591.8443,37.226135,20.896563,3.3871021,0.054064758,0.29391003,46.638943,0.33843002,575.70703,113.8796,105.39738,1015.00555,0.3750732,15.400923,1586.8329,41.592735,8826.351,195.23618,4402.6597,498.13693,6.794417,154.86879,39.650932,891.0065,13.365017,44.704422,56.74443,4.034158,129.09013,0.7157005,3.8691473,0.52981764,67.92621,0,0.30379295,2.609626,3.1578445,609.09247,117.14087,91.77641,0.62338674,2.8894854,61.013836,166.65825,1.1351066,1955.3208,16131.328,110.713036,2640.0205,2.9314609,2017.7809,2291.4114,482.02118,3904.5747,400.03436,14060.323,50.966404,42.115047,28.414003,1539.37,0.8417068,12810.814,1432.5645,2964.4668,958.58844,74.019104,1586.7549,0.6423331,1.4557568,49.995426,0.10428376,3.3546078,0.07284277,0,15.668947,3.962733,6.0600595,18.749327,4.9187613,2.7785423,345.36047,1209.5116,4158.67,328.62354,538.2594,368.6785,15.728098,0,44.79931,8.182081,76.33854,7.8280115,127.952034,0,0.8868024,2614.2136,327.23218,2924.0637,2.4106514,594.19727,642.6321,4.635516,5126.9873,265.69507,3950.5063,247.448,21.430222,6.990259,49.34848,0,332.89844,355.1826,263.62326,529.5181,9.586197,5.4606395,79.170105,12.933118,253.13324,59.55909,332.27884,55.46876,17.977596,17270.824,0,17447.832,4034.7864,264.35852,3757.7083,0,610.75055,19.536934,216.45367,2.490342,4.269635,2.3193102,114.666916,458.52008,1.2713828,2.058912,37.2758,9.779056,1.2284473
2020-05-25/2020-05-31,131.22302,15482.501,2187.4143,2388.7793,3779.9167,257.7555,1506.2552,9831.812,7.6533966,14875.098,1123.2843,10445.627,2556.9966,33.728092,217.02043,3.6138346,86.40486,73.15034,729.56726,14.9654255,0.23153463,17.740036,1266.1986,537.8717,211.7813,24.472961,62.302372,3.651498,6241.5576,5.939697,3729.8596,467.52142,11518.848,118.519936,6.240996,1.0380422,2059.382,4633.791,177.69473,14343.711,266.33844,2.2616694,0.8853056,70.804665,0.7826616,769.2421,48.384197,27.160055,4.1077824,0.059811708,0.16668619,3565.787,3.4652767,5894.804,1166.0448,864.49005,9697.512,3.2688963,68.809105,2552.9238,66.91499,7396.2656,459.45877,7083.067,331.07306,9.304107,108.71754,51.535835,1158.0745,17.371012,58.10405,68.81803,2.2879057,182.36624,1.3762031,34.391212,0.072362855,603.76636,0,1.1782547,3.5070071,4.243743,818.5432,157.4225,123.33588,0.78169876,3.30518,35.778027,216.61195,1.4753413,2541.4036,20966.47,143.89787,3201.7388,3.2430668,1144.3511,2978.24,626.5009,5074.9165,206.21315,18274.71,61.81066,46.59175,16.11454,922.5317,0.98801154,15037.558,1681.5723,1627.135,1049.9213,73.95394,812.7195,1.0312976,0.37182823,80.270195,0.16743284,5.3859887,0.109127395,0,137.8298,149.7636,53.306473,164.926,40.372196,10.664729,303.2068,1061.8822,3651.0715,288.51297,472.56104,302.02124,11.753271,0,58.227417,10.6345625,99.22005,10.174361,313.44846,0,0.50293535,3397.7896,425.3159,3800.5056,3.1332152,772.30035,506.01065,3.650021,4036.9995,209.2092,3110.636,181.80449,5.5921383,2.4017067,22.907955,0,432.68054,164.87859,35.109818,229.35954,3.7876995,1.106078,102.90034,16.809666,329.00674,77.41117,431.8752,67.27097,10.195699,14064.534,0,5952.2324,1376.4474,90.18456,1281.9229,0,208.35442,164.89447,106.25867,21.01881,36.036293,18.2655,422.2959,628.4131,1.7424628,2.8217916,51.087414,12.505689,0.73463786
2020-06-01/2020-06-07,109.34667,9011.377,5090.6655,4111.506,2119.778,541.1071,59.60935,1486.5795,0.8487054,4074.813,4366.124,2842.5002,856.634,9.239305,415.95663,11.400442,149.99751,275.25665,1258.1382,31.772617,0.12565671,30.796412,502.2268,142.18663,218.67958,8.869563,27.798456,1.3322011,8010.0474,6.9040713,4335.4443,1177.9258,7328.021,168.48083,0.26800218,1.2065798,1625.7312,3313.1912,135.41747,10187.989,190.43364,0.059742387,0.24534212,50.063725,0.9108392,492.6329,67.16449,17.278584,3.2172587,0.0014151109,0.847184,749.0026,6.760875,6328.8896,2713.6226,2647.8457,15659.447,0.129659,8.524284,494.42282,21.3299,1297.392,327.18115,532.3039,160.41849,0.06014586,19.070303,36.439377,741.6463,24.113537,36.96441,53.89894,1.465206,94.66921,1.1758507,7.292803,0.18032436,452.1809,0,0.55398995,8.57448,17.077587,1812.6392,389.44705,271.31656,2.1170328,0.2704011,79.22951,121.22073,1.2903401,1178.9457,6914.9443,66.3119,1816.4531,0.055580102,268.50006,1578.0452,300.6628,2435.5,821.29407,10167.693,36.27765,0.8260572,1.2913303,1922.5773,1.1498195,9630.261,2334.2756,1035.1456,822.309,1.7497035,38.667595,4.0514693,23.582499,285.6152,1.2913485,19.037481,0.4748745,0,227.73781,224.12828,172.92035,245.18657,73.890915,15.960266,902.7866,4175.548,4281.5366,1686.5004,1204.6658,4694.6855,1.1709727,0,9.171481,2.757008,14.155019,3.1462567,23.568434,0,0.07175025,1339.2817,275.92514,1356.8009,4.453046,190.90561,132.02771,2.9061294,1029.216,2917.202,2348.972,97.417114,0.31214032,0.9519631,45.35143,0,277.0944,640.8306,217.98009,502.96542,0.25091252,1.9833035,54.766148,6.5976467,71.0604,36.241158,92.66128,17.769218,2.2021139,1838.8668,0,12829.595,1731.3074,107.39475,909.73926,0,249.76791,116.59174,68.0495,29.177227,22.925423,14.305728,165.33301,3363.7332,31.616755,30.488894,699.784,210.89116,2.1589622
